method_name,successfully_fuzzed,#_failures,failure_id,parent_result,parent_exception,failure_result,failure_exception,reproducibility
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testFailureKeyLongerThan64K,True,3,000000,False,(org.junit.internal.runners.model.MultipleFailureException),False,no_exception,True
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testFailureKeyLongerThan64K,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testFailureKeyLongerThan64K,True,3,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractCreate#testCreateMakesParentDirs,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testGlobStatusFilterWithMultiplePathWildcardsAndNonTrivialFilter,False,0,null,null,null,null,null,null
org.apache.hadoop.service.launcher.TestServiceLauncher#testServiceInitInConstructor,False,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureNegativeOffset,False,0,null,null,null,null,null,null
org.apache.hadoop.security.token.delegation.web.TestWebDelegationToken#testKerberosDelegationTokenAuthenticator,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractCreate#testSyncable,False,0,null,null,null,null,null,null
org.apache.hadoop.io.compress.TestCodecPool#testCompressorNotReturnSameInstance,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractCreate#testCreateMakesParentDirs,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testCreateLinkToDot,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalDirAllocator#testNoSideEffects,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testFsIsEncrypted,False,0,null,null,null,null,null,null
org.apache.hadoop.security.ssl.TestSSLFactory#testClientDifferentPasswordAndKeyPassword,True,1,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.ipc.TestSaslRPC#testClientFallbackToSimpleAuthForASecondClient,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractPathHandle#testOpenFileLazyFail,False,0,null,null,null,null,null,null
org.apache.hadoop.metrics2.sink.TestRollingFileSystemSink#testInit,True,2,000000,False,(org.apache.hadoop.metrics2.MetricsException),False,no_exception,True
org.apache.hadoop.metrics2.sink.TestRollingFileSystemSink#testInit,True,2,000001,True,no_exception,False,(org.apache.hadoop.metrics2.MetricsException),True
org.apache.hadoop.security.TestUGILoginFromKeytab#testUGIRefreshFromKeytab,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testGlobStatusThrowsExceptionForUnreadableDir,False,0,null,null,null,null,null,null
org.apache.hadoop.io.erasurecode.coder.TestRSErasureCoder#testCoding,False,0,null,null,null,null,null,null
org.apache.hadoop.ha.TestZKFailoverController#testGracefulFailoverFailBecomingActive,True,2,000000,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.ha.TestZKFailoverController#testGracefulFailoverFailBecomingActive,True,2,000001,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testTwoDataEntries,True,3,000000,False,(org.junit.internal.runners.model.MultipleFailureException),False,no_exception,True
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testTwoDataEntries,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testTwoDataEntries,True,3,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.security.authorize.TestAccessControlList#testAddRemoveAPI,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFileSystem#testCRCwithCreateNonRecursive6,False,0,null,null,null,null,null,null
org.apache.hadoop.util.TestShutdownHookManager#testShutdownTimeoutConfiguration,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractAppend#testBuilderAppendToExistingFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testInputStreamClosedTwice,False,0,null,null,null,null,null,null
org.apache.hadoop.security.token.TestDtUtilShell#testImportWithAliasFlag,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testCreateLinkUsingFullyQualPaths,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testResolvePathDanglingLink,False,0,null,null,null,null,null,null
org.apache.hadoop.security.token.TestDtUtilShell#testFormatProtoFlag,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestRawLocalFileSystemContract#testWriteInNonExistentDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testOutputStreamClosedTwice,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestChecksumFs#testRenameFileToFileWithOverwrite,True,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.TestKeyProviderFactory#testJksProviderPasswordViaConfig,True,2,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.crypto.key.TestKeyProviderFactory#testJksProviderPasswordViaConfig,True,2,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.viewfs.TestViewFsLocalFs#testInternalMkdirExisting1,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsWithAuthorityLocalFs#testOperationsThroughMountLinks,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.permission.TestFsPermission#testUMaskParser,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestProtoBufRpc#testProtoBufRandomException,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.sftp.TestSFTPContractSeek#testReadFullyZeroByteFile,False,0,null,null,null,null,null,null
org.apache.hadoop.ha.TestZKFailoverController#testZooKeeperFailure,True,4,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.ha.TestZKFailoverController#testZooKeeperFailure,True,4,000002,True,no_exception,False,(java.io.IOException),True
org.apache.hadoop.ha.TestZKFailoverController#testZooKeeperFailure,True,4,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.ha.TestZKFailoverController#testZooKeeperFailure,True,4,000003,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractGetFileStatus#testListLocatedStatusEmptyDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.io.TestSequenceFile#testSequenceFileWriter,True,0,null,null,null,null,null,null
org.apache.hadoop.security.token.delegation.web.TestDelegationTokenAuthenticationHandlerWithMocks#testValidDelegationTokenQueryString,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsLocalFs#testInternalDeleteExisting2,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testRenameFileToNonExistentDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.io.compress.TestCodec#testBZip2Codec,False,0,null,null,null,null,null,null
org.apache.hadoop.http.TestHttpServer#testAuthorizationOfDefaultServlets,True,6,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testAuthorizationOfDefaultServlets,True,6,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testAuthorizationOfDefaultServlets,True,6,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testAuthorizationOfDefaultServlets,True,6,000005,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testAuthorizationOfDefaultServlets,True,6,000003,True,no_exception,False,(java.io.IOException),True
org.apache.hadoop.http.TestHttpServer#testAuthorizationOfDefaultServlets,True,6,000004,True,no_exception,True,no_exception,False
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClientRetriesWithRuntimeException,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestSaslRPC#testErrorMessage,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestListFiles#testFile,True,0,null,null,null,null,null,null
org.apache.hadoop.security.authorize.TestProxyUsers#testWithDuplicateProxyGroups,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractSeek#testBlockReadZeroByteFile,False,0,null,null,null,null,null,null
org.apache.hadoop.net.TestScriptBasedMappingWithDependency#testNoArgsMeansNoResult,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestTrash#testExpungeWithFileSystem,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testRenameFileAsExistingDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testOpenFileApplyRead,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFsShellCopy#testCopyNoParent,True,0,null,null,null,null,null,null
org.apache.hadoop.io.TestMapFile#testKeyValueClasses,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testGlobStatusWithMultipleWildCardMatches,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testRenameFileToSymlinkToFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractRename#testRenameWithNonEmptySubDir,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractCreate#testCreateFileOverExistingFileNoOverwrite,False,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileSplit#testSplit,True,1,000000,False,(org.apache.hadoop.fs.UnsupportedFileSystemException),False,no_exception,True
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testRenameDirectoryAsFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testListOnMountTargetDirsInternal,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.TestKeyShell#testKeySuccessfulCreationWithDescription,True,2,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.crypto.key.TestKeyShell#testKeySuccessfulCreationWithDescription,True,2,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.net.TestTableMapping#testFileDoesNotExist,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestUserGroupInformation#testTestAuthMethod,True,0,null,null,null,null,null,null
org.apache.hadoop.http.TestHttpServer#testHttpResonseContainsAllowFrom,True,4,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testHttpResonseContainsAllowFrom,True,4,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testHttpResonseContainsAllowFrom,True,4,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testHttpResonseContainsAllowFrom,True,4,000003,True,no_exception,True,no_exception,False
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testOneBlockPlusOneEntry,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsWithAuthorityLocalFs#testResolvePathThroughMountPoints,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testGlobStatusFilterWithEmptyPathResults,False,0,null,null,null,null,null,null
org.apache.hadoop.http.TestSSLHttpServerConfigs#testServerSetupWithWrongKeyStorePassword,False,0,null,null,null,null,null,null
org.apache.hadoop.util.TestFindClass#testUsage,True,0,null,null,null,null,null,null
org.apache.hadoop.service.launcher.TestServiceLauncher#testStoppingInStartLaunchableService,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestProtoBufRPCCompatibility#testProtocolVersionMismatch,True,6,000000,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.ipc.TestProtoBufRPCCompatibility#testProtocolVersionMismatch,True,6,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.ipc.TestProtoBufRPCCompatibility#testProtocolVersionMismatch,True,6,000001,True,no_exception,False,(java.io.IOException),True
org.apache.hadoop.ipc.TestProtoBufRPCCompatibility#testProtocolVersionMismatch,True,6,000005,True,no_exception,True,no_exception,False
org.apache.hadoop.ipc.TestProtoBufRPCCompatibility#testProtocolVersionMismatch,True,6,000003,True,no_exception,True,no_exception,False
org.apache.hadoop.ipc.TestProtoBufRPCCompatibility#testProtocolVersionMismatch,True,6,000004adoop.ipc.Server$Connection.initializeAuthContext,True,no_exception,False,(java.io.,True
org.apache.hadoop.crypto.key.TestKeyProviderCryptoExtension#testReencryptEncryptedKeys,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testListStatusIteratorFile,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.random.TestOsSecureRandom#testRandomFloat,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestHarFileSystemBasics#testNegativeInitWithoutIndex,False,0,null,null,null,null,null,null
org.apache.hadoop.security.ssl.TestSSLFactory#testConnectionConfigurator,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestAclCommands#testGetfaclValidations,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testFileContextNoCache,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractSeek#testReadFullyZeroByteFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeLocalFileSystem#testLocalFsCreateAndDelete,True,2,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeLocalFileSystem#testLocalFsCreateAndDelete,True,2,000001,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractSeek#testSeekBigFile,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testWarmUpEncryptedKeysWhenAllProvidersFail,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractDelete#testDeleteNonEmptyDirRecursive,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClientRetriesWithSSLHandshakeExceptionSucceedsSecondTime,True,1,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testRenameDirectoryAsEmptyDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testAccessDirViaSymlink,False,0,null,null,null,null,null,null
org.apache.hadoop.security.ssl.TestSSLFactory#testServerWeakCiphers,True,0,null,null,null,null,null,null
org.apache.hadoop.http.TestHttpServer#testIdleTimeout,True,2,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestHttpServer#testIdleTimeout,True,2,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.TestLocalFileSystem#testWorkingDirectory,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testListStatus,False,0,null,null,null,null,null,null
org.apache.hadoop.conf.TestReconfiguration#testConfIsUpdatedOnSuccessAsync,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testWriteReadAndDeleteTwoBlocks,False,0,null,null,null,null,null,null
org.apache.hadoop.util.TestNativeLibraryChecker#testNativeLibraryCheckerOutput,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.TestKeyProviderCryptoExtension#testNonDefaultCryptoExtensionSelectionOnKeyProviderExtension,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestPathData#testWithDirStringAndConf,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestSaslRPC#testNoClientFallbackToSimple,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestRPC#testRPCInterrupted,True,2,000000,False,(java.lang.AssertionError),False,no_exception,True
org.apache.hadoop.ipc.TestRPC#testRPCInterrupted,True,2,000001,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.ipc.TestCallQueueManager#testFcqBackwardCompatibility,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFilterFileSystem#testGetLocalFsSetsConfs,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestIPC#testRTEOnServerWriteResponse,True,2,000000,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.ipc.TestIPC#testRTEOnServerWriteResponse,True,2,000001,True,no_exception,False,(java.lang.AssertionError),True
org.apache.hadoop.ipc.TestRPCCallBenchmark#testBenchmarkWithProto,False,0,null,null,null,null,null,null
org.apache.hadoop.security.TestUserGroupInformation#testImportTokensFromProperty,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestAclCommands#testLsNoRpcForGetAclStatus,True,0,null,null,null,null,null,null
org.apache.hadoop.conf.TestDeprecatedKeys#testDeprecatedKeys,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractOpen#testOpenReadZeroByteFile,False,0,null,null,null,null,null,null
org.apache.hadoop.io.TestMapFile#testReaderKeyIteration,True,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsStreams#testOneEntryKnownLength,False,0,null,null,null,null,null,null
org.apache.hadoop.net.TestStaticMapping#testStaticIsSingleSwitchOnNullScript,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractCreate#testMkdirUnderFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestChecksumFs#testRenameFileToFile,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testRenameDirectoryAsEmptyDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.sftp.TestSFTPContractSeek#testReadAtExactEOF,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeLocalFileSystem#testLocalTargetLinkWriteSimple,True,2,000000,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeLocalFileSystem#testLocalTargetLinkWriteSimple,True,2,000001,False,(java.io.IOException),False,no_exception,True
org.apache.hadoop.fs.TestLocalFileSystemPermission#testLocalFSDirsetPermission,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testNflyWriteSimple,True,2,000000,False,(java.io.FileNotFoundException),False,no_exception,True
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testNflyWriteSimple,True,2,000001,False,(org.apache.hadoop.io.MultipleIOException),False,no_exception,True
org.apache.hadoop.cli.TestCLI#testAll,True,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClientRetriesIdempotentOpWithIOExceptionSucceedsSecondTime,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestGetSpaceUsed#testBuilderConf,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestServer#testLogExceptions,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testGlobStatusFilterWithMultiplePathWildcardsAndNonTrivialFilter,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestIPC#testSecureVersionMismatch,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestWeightedTimeCostProvider#testGetCostDefaultWeights,False,0,null,null,null,null,null,null
org.apache.hadoop.security.alias.TestCredentialProviderFactory#testUriErrors,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFileSystem#testPathEscapes,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testRenameDirectoryAsFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testRenameFileViaSymlink,False,0,null,null,null,null,null,null
org.apache.hadoop.http.TestSSLHttpServerConfigs#testKeyStoreSetupWithoutKeyStorePassword,True,4,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestSSLHttpServerConfigs#testKeyStoreSetupWithoutKeyStorePassword,True,4,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestSSLHttpServerConfigs#testKeyStoreSetupWithoutKeyStorePassword,True,4,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.http.TestSSLHttpServerConfigs#testKeyStoreSetupWithoutKeyStorePassword,True,4,000003,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testSetup,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testOpenReadDir,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestSaslRPC#testPingInterval,False,0,null,null,null,null,null,null
org.apache.hadoop.util.TestFindClass#testPrintLog4J,True,0,null,null,null,null,null,null
org.apache.hadoop.io.compress.TestCodec#testSequenceFileBZip2Codec,True,2,000000,False,(org.apache.hadoop.fs.UnsupportedFileSystemException),False,no_exception,True
org.apache.hadoop.io.compress.TestCodec#testSequenceFileBZip2Codec,True,2,000001,True,no_exception,False,(org.apache.hadoop.fs.UnsupportedFileSystemException),True
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractCreate#testMkdirUnderFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestCopy#testFailedWrite,True,2,000000,False,(org.mockito.exceptions.verification.WantedButNotInvoked),False,no_exception,True
org.apache.hadoop.fs.shell.TestCopy#testFailedWrite,True,2,000001,False,(org.mockito.exceptions.verification.WantedButNotInvoked),False,no_exception,True
org.apache.hadoop.security.TestGroupsCaching#testThreadNotBlockedWhenExpiredEntryExistsWithBackgroundRefresh,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFileSystem#testStripFragmentFromPath,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestRawLocalFileSystemContract#testMkdirsWithUmask,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestChRootedFileSystem#testGetAllStoragePolicy,True,2,000000,False,(org.mockito.exceptions.verification.TooManyActualInvocations),False,no_exception,True
org.apache.hadoop.fs.viewfs.TestChRootedFileSystem#testGetAllStoragePolicy,True,2,000001,False,(org.mockito.exceptions.verification.TooManyActualInvocations),False,no_exception,True
org.apache.hadoop.fs.TestLocalFSFileContextCreateMkdir#testMkdirRecursiveWithNonExistingDir,False,0,null,null,null,null,null,null
org.apache.hadoop.ha.TestZKFailoverController#testFormatOneClusterLeavesOtherClustersAlone,True,3,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.ha.TestZKFailoverController#testFormatOneClusterLeavesOtherClustersAlone,True,3,000002,True,no_exception,True,no_exception,False
org.apache.hadoop.ha.TestZKFailoverController#testFormatOneClusterLeavesOtherClustersAlone,True,3,000001,True,no_exception,True,no_exception,False
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testFailureWriteRecordAfterMetaBlock,False,0,null,null,null,null,null,null
org.apache.hadoop.io.TestBloomMapFile#testMembershipVaryingSizedKeysTest1,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsLocalFs#testResolvePathMissingThroughMountPoints2,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractMkdir#testMkDirRmDir,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testWorkingDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestRawLocalFileSystemContract#testOverWriteAndRead,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractSeek#testReadFullyZeroBytebufferPastEOF,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractOpen#testOpenFileFailExceptionally,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testConfLinkSlash,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testCheckOwnerWithFileStatus,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testRenameDirectoryAsNonEmptyDirectory,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testRenameSymlinkToExistingDir,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestCopyToLocal#testCopy,True,1,000000,True,no_exception,True,no_exception,False
org.apache.hadoop.fs.viewfs.TestViewFsWithAuthorityLocalFs#testInternalRename2,False,0,null,null,null,null,null,null
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testLoadBalancingWithFailure,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractSeek#testSeekAndReadPastEndOfFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFileSystem#testFSOutputStreamBuilderOptions,True,0,null,null,null,null,null,null
org.apache.hadoop.security.TestUserGroupInformation#testLoginModuleCommit,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.shell.TestAclCommands#testSetfaclValidations,True,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestWeightedRoundRobinMultiplexer#testDefaultPattern,False,0,null,null,null,null,null,null
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testFailureNegativeLength,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testOpenFileLazyFail,False,0,null,null,null,null,null,null
org.apache.hadoop.metrics2.sink.TestRollingFileSystemSinkWithLocal#testExistingWrite2,True,3,000000,False,(org.apache.hadoop.metrics2.MetricsException),False,no_exception,True
org.apache.hadoop.metrics2.sink.TestRollingFileSystemSinkWithLocal#testExistingWrite2,True,3,000002,False,(org.apache.hadoop.metrics2.MetricsException),False,no_exception,True
org.apache.hadoop.metrics2.sink.TestRollingFileSystemSinkWithLocal#testExistingWrite2,True,3,000001,False,(org.apache.hadoop.metrics2.MetricsException),False,no_exception,True
org.apache.hadoop.fs.viewfs.TestViewFsWithAuthorityLocalFs#testListLocatedStatus,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcMainOperationsLocalFs#testGlobStatusWithMultipleMatchesOfSingleChar,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestRawLocalFileSystemContract#testInputStreamClosedTwice,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testGlobStatusFilterWithNoMatchingPathsAndNonTrivialFilter,False,0,null,null,null,null,null,null
org.apache.hadoop.metrics2.sink.TestRollingFileSystemSinkWithLocal#testExistingWrite,True,3,000000,False,(org.apache.hadoop.metrics2.MetricsException),False,no_exception,True
org.apache.hadoop.metrics2.sink.TestRollingFileSystemSinkWithLocal#testExistingWrite,True,3,000002,False,(org.apache.hadoop.metrics2.MetricsException),False,no_exception,True
org.apache.hadoop.metrics2.sink.TestRollingFileSystemSinkWithLocal#testExistingWrite,True,3,000001,False,(org.apache.hadoop.metrics2.MetricsException),False,no_exception,True
org.apache.hadoop.fs.TestLocalFSFileContextMainOperations#testCreateFlagAppendExistingFile,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestViewFsLocalFs#testResolvePathDanglingLink,False,0,null,null,null,null,null,null
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testOpenReadZeroByteFile,False,0,null,null,null,null,null,null
org.apache.hadoop.ipc.TestRPC#testStopsAllThreads,True,0,null,null,null,null,null,null
org.apache.hadoop.fs.viewfs.TestFcCreateMkdirLocalFs#testCreateNonRecursiveWithNonExistingDir,False,0,null,null,null,null,null,null
org.apache.hadoop.http.TestHttpServer#testAcceptorSelectorConfigurability,True,3,000000,True,no_exception,True,no_exception,False
